-		lowSrc	0x001975e0	double [4096]
		[1769]	-222.00000000000000	double
		[1770]	-199.00000000000000	double
		[1771]	-158.00000000000000	double
		[1772]	326.00000000000000	double
		[1773]	313.00000000000000	double
		[1774]	472.00000000000000	double
		[1775]	697.00000000000000	double
		[1776]	407.00000000000000	double
		[1777]	121.00000000000000	double
		[1778]	-35.000000000000000	double
		[1779]	-313.00000000000000	double
		[1780]	64.000000000000000	double
		[1781]	282.00000000000000	double
		[1782]	-25.000000000000000	double
		[1783]	-19.000000000000000	double
		[1784]	-164.00000000000000	double
		[1785]	-55.000000000000000	double
		[1786]	-46.000000000000000	double
		[1787]	85.000000000000000	double
		[1788]	135.00000000000000	double
		[1789]	327.00000000000000	double
		[1790]	199.00000000000000	double
		[1791]	167.00000000000000	double
		[1792]	192.00000000000000	double
		[1793]	61.000000000000000	double
		[1794]	-39.000000000000000	double
		[1795]	-92.000000000000000	double
		[1796]	4.0000000000000000	double
		[1797]	-180.00000000000000	double
		[1798]	-44.000000000000000	double
		[1799]	130.00000000000000	double
		[1800]	175.00000000000000	double
		[1801]	265.00000000000000	double
		[1802]	31.000000000000000	double
		[1803]	-125.00000000000000	double
		[1804]	-181.00000000000000	double
		[1805]	-52.000000000000000	double
		[1806]	157.00000000000000	double
		[1807]	248.00000000000000	double
		[1808]	379.00000000000000	double
		[1809]	259.00000000000000	double
		[1810]	307.00000000000000	double
		[1811]	68.000000000000000	double
		[1812]	-31.000000000000000	double
		[1813]	10.000000000000000	double
		[1814]	-35.000000000000000	double
		[1815]	154.00000000000000	double
		[1816]	55.000000000000000	double
		[1817]	297.00000000000000	double
		[1818]	278.00000000000000	double
		[1819]	-179.00000000000000	double
		[1820]	-94.000000000000000	double
		[1821]	231.00000000000000	double
		[1822]	379.00000000000000	double
		[1823]	-24.000000000000000	double
		[1824]	-207.00000000000000	double
		[1825]	-362.00000000000000	double
		[1826]	233.00000000000000	double
		[1827]	310.00000000000000	double
		[1828]	154.00000000000000	double
		[1829]	9.0000000000000000	double
		[1830]	143.00000000000000	double
		[1831]	147.00000000000000	double
		[1832]	-11.000000000000000	double
		[1833]	-43.000000000000000	double
		[1834]	-203.00000000000000	double
		[1835]	94.000000000000000	double
		[1836]	339.00000000000000	double
		[1837]	-199.00000000000000	double
		[1838]	232.00000000000000	double
		[1839]	84.000000000000000	double
		[1840]	236.00000000000000	double
		[1841]	85.000000000000000	double
		[1842]	352.00000000000000	double
		[1843]	347.00000000000000	double
		[1844]	178.00000000000000	double
		[1845]	-20.000000000000000	double
		[1846]	-5.0000000000000000	double
		[1847]	-225.00000000000000	double
		[1848]	19.000000000000000	double
		[1849]	262.00000000000000	double
		[1850]	170.00000000000000	double
		[1851]	33.000000000000000	double
		[1852]	38.000000000000000	double
		[1853]	123.00000000000000	double
		[1854]	246.00000000000000	double
		[1855]	135.00000000000000	double
		[1856]	-14.000000000000000	double
		[1857]	-41.000000000000000	double
		[1858]	-71.000000000000000	double
		[1859]	-209.00000000000000	double
		[1860]	153.00000000000000	double
		[1861]	112.00000000000000	double
		[1862]	147.00000000000000	double
		[1863]	84.000000000000000	double
		[1864]	12.000000000000000	double
		[1865]	64.000000000000000	double
		[1866]	108.00000000000000	double
		[1867]	170.00000000000000	double
		[1868]	-19.000000000000000	double
		[1869]	127.00000000000000	double
		[1870]	-140.00000000000000	double
		[1871]	-203.00000000000000	double
		[1872]	-214.00000000000000	double
		[1873]	340.00000000000000	double
		[1874]	535.00000000000000	double
		[1875]	469.00000000000000	double
		[1876]	321.00000000000000	double
		[1877]	127.00000000000000	double
		[1878]	-121.00000000000000	double
		[1879]	130.00000000000000	double
		[1880]	-47.000000000000000	double
		[1881]	-169.00000000000000	double
		[1882]	200.00000000000000	double
		[1883]	199.00000000000000	double
		[1884]	394.00000000000000	double
		[1885]	18.000000000000000	double
		[1886]	-79.000000000000000	double
		[1887]	-164.00000000000000	double
		[1888]	47.000000000000000	double
		[1889]	-113.00000000000000	double
		[1890]	11.000000000000000	double
		[1891]	130.00000000000000	double
		[1892]	25.000000000000000	double
		[1893]	184.00000000000000	double
		[1894]	80.000000000000000	double
		[1895]	80.000000000000000	double
		[1896]	398.00000000000000	double
		[1897]	330.00000000000000	double
		[1898]	-17.000000000000000	double
		[1899]	116.00000000000000	double
		[1900]	-132.00000000000000	double
		[1901]	-227.00000000000000	double
		[1902]	-120.00000000000000	double
		[1903]	-67.000000000000000	double
		[1904]	-168.00000000000000	double
		[1905]	65.000000000000000	double
		[1906]	484.00000000000000	double
		[1907]	347.00000000000000	double
		[1908]	278.00000000000000	double
		[1909]	-375.00000000000000	double
		[1910]	206.00000000000000	double
		[1911]	518.00000000000000	double
		[1912]	451.00000000000000	double
		[1913]	-52.000000000000000	double
		[1914]	9.0000000000000000	double
		[1915]	113.00000000000000	double
		[1916]	-41.000000000000000	double
		[1917]	130.00000000000000	double
		[1918]	123.00000000000000	double
		[1919]	-2.0000000000000000	double
		[1920]	-16.000000000000000	double
		[1921]	-9.0000000000000000	double
		[1922]	73.000000000000000	double
		[1923]	-94.000000000000000	double
		[1924]	134.00000000000000	double
		[1925]	-281.00000000000000	double
		[1926]	195.00000000000000	double
		[1927]	148.00000000000000	double
		[1928]	276.00000000000000	double
		[1929]	121.00000000000000	double
		[1930]	107.00000000000000	double
		[1931]	127.00000000000000	double
		[1932]	191.00000000000000	double
		[1933]	141.00000000000000	double
		[1934]	-133.00000000000000	double
		[1935]	235.00000000000000	double
		[1936]	-26.000000000000000	double
		[1937]	-154.00000000000000	double
		[1938]	-90.000000000000000	double
		[1939]	-20.000000000000000	double
		[1940]	26.000000000000000	double
		[1941]	266.00000000000000	double
		[1942]	99.000000000000000	double
		[1943]	78.000000000000000	double
		[1944]	-40.000000000000000	double
		[1945]	89.000000000000000	double
		[1946]	77.000000000000000	double
		[1947]	-109.00000000000000	double
		[1948]	214.00000000000000	double
		[1949]	394.00000000000000	double
		[1950]	310.00000000000000	double
		[1951]	132.00000000000000	double
		[1952]	173.00000000000000	double
		[1953]	-33.000000000000000	double
		[1954]	43.000000000000000	double
		[1955]	-5.0000000000000000	double
		[1956]	44.000000000000000	double
		[1957]	14.000000000000000	double
		[1958]	107.00000000000000	double
		[1959]	39.000000000000000	double
		[1960]	138.00000000000000	double
		[1961]	224.00000000000000	double
		[1962]	236.00000000000000	double
		[1963]	104.00000000000000	double
		[1964]	95.000000000000000	double
		[1965]	-306.00000000000000	double
		[1966]	-121.00000000000000	double
		[1967]	18.000000000000000	double
		[1968]	46.000000000000000	double
		[1969]	95.000000000000000	double
		[1970]	52.000000000000000	double
		[1971]	228.00000000000000	double
		[1972]	238.00000000000000	double
		[1973]	362.00000000000000	double
		[1974]	146.00000000000000	double
		[1975]	11.000000000000000	double
		[1976]	2.0000000000000000	double
		[1977]	96.000000000000000	double
		[1978]	121.00000000000000	double
		[1979]	-38.000000000000000	double
		[1980]	74.000000000000000	double
		[1981]	254.00000000000000	double
		[1982]	131.00000000000000	double
		[1983]	-104.00000000000000	double
		[1984]	-105.00000000000000	double
		[1985]	-5.0000000000000000	double
		[1986]	87.000000000000000	double
		[1987]	93.000000000000000	double
		[1988]	-11.000000000000000	double
		[1989]	94.000000000000000	double
		[1990]	202.00000000000000	double
		[1991]	234.00000000000000	double
		[1992]	251.00000000000000	double
		[1993]	150.00000000000000	double
		[1994]	29.000000000000000	double
		[1995]	-361.00000000000000	double
		[1996]	90.000000000000000	double
		[1997]	62.000000000000000	double
		[1998]	61.000000000000000	double
		[1999]	240.00000000000000	double
		[2000]	126.00000000000000	double
		[2001]	325.00000000000000	double
		[2002]	96.000000000000000	double
		[2003]	-133.00000000000000	double
		[2004]	96.000000000000000	double
		[2005]	179.00000000000000	double
		[2006]	226.00000000000000	double
		[2007]	-34.000000000000000	double
		[2008]	-174.00000000000000	double
		[2009]	171.00000000000000	double
		[2010]	372.00000000000000	double
		[2011]	180.00000000000000	double
		[2012]	27.000000000000000	double
		[2013]	30.000000000000000	double
		[2014]	-46.000000000000000	double
		[2015]	153.00000000000000	double
		[2016]	-43.000000000000000	double
		[2017]	-27.000000000000000	double
		[2018]	-149.00000000000000	double
		[2019]	137.00000000000000	double
		[2020]	-30.000000000000000	double
		[2021]	-49.000000000000000	double
		[2022]	-38.000000000000000	double
		[2023]	122.00000000000000	double
		[2024]	331.00000000000000	double
		[2025]	-155.00000000000000	double
		[2026]	-69.000000000000000	double
		[2027]	37.000000000000000	double
		[2028]	229.00000000000000	double
		[2029]	425.00000000000000	double
		[2030]	269.00000000000000	double
		[2031]	-79.000000000000000	double
		[2032]	131.00000000000000	double
		[2033]	59.000000000000000	double
		[2034]	81.000000000000000	double
		[2035]	-67.000000000000000	double
		[2036]	74.000000000000000	double
		[2037]	57.000000000000000	double
		[2038]	-12.000000000000000	double
		[2039]	101.00000000000000	double
		[2040]	-140.00000000000000	double
		[2041]	-9.0000000000000000	double
		[2042]	-6.0000000000000000	double
		[2043]	493.00000000000000	double
		[2044]	370.00000000000000	double
		[2045]	394.00000000000000	double
		[2046]	236.00000000000000	double
		[2047]	115.00000000000000	double
		[2048]	-12.000000000000000	double
		[2049]	33.000000000000000	double
		[2050]	169.00000000000000	double
		[2051]	36.000000000000000	double
		[2052]	-122.00000000000000	double
		[2053]	62.000000000000000	double
		[2054]	15.000000000000000	double
		[2055]	50.000000000000000	double
		[2056]	-62.000000000000000	double
		[2057]	108.00000000000000	double
		[2058]	53.000000000000000	double
		[2059]	54.000000000000000	double
		[2060]	159.00000000000000	double
		[2061]	55.000000000000000	double
		[2062]	38.000000000000000	double
		[2063]	135.00000000000000	double
		[2064]	-9.0000000000000000	double
		[2065]	74.000000000000000	double
		[2066]	-30.000000000000000	double
		[2067]	64.000000000000000	double
		[2068]	239.00000000000000	double
		[2069]	139.00000000000000	double
		[2070]	-8.0000000000000000	double
		[2071]	-67.000000000000000	double
		[2072]	65.000000000000000	double
		[2073]	16.000000000000000	double
		[2074]	120.00000000000000	double
		[2075]	240.00000000000000	double
		[2076]	129.00000000000000	double
		[2077]	117.00000000000000	double
		[2078]	60.000000000000000	double
		[2079]	141.00000000000000	double
		[2080]	239.00000000000000	double
		[2081]	87.000000000000000	double
		[2082]	84.000000000000000	double
		[2083]	20.000000000000000	double
		[2084]	-54.000000000000000	double
		[2085]	11.000000000000000	double
		[2086]	69.000000000000000	double
		[2087]	133.00000000000000	double
		[2088]	267.00000000000000	double
		[2089]	-89.000000000000000	double
		[2090]	-212.00000000000000	double
		[2091]	-53.000000000000000	double
		[2092]	314.00000000000000	double
		[2093]	121.00000000000000	double
		[2094]	93.000000000000000	double
		[2095]	-175.00000000000000	double
		[2096]	-25.000000000000000	double
		[2097]	127.00000000000000	double
		[2098]	96.000000000000000	double
		[2099]	213.00000000000000	double
		[2100]	503.00000000000000	double
		[2101]	162.00000000000000	double
		[2102]	181.00000000000000	double
		[2103]	149.00000000000000	double
		[2104]	165.00000000000000	double
		[2105]	-150.00000000000000	double
		[2106]	-244.00000000000000	double
		[2107]	-429.00000000000000	double
		[2108]	-33.000000000000000	double
		[2109]	47.000000000000000	double
		[2110]	168.00000000000000	double
		[2111]	479.00000000000000	double
		[2112]	145.00000000000000	double
		[2113]	371.00000000000000	double
		[2114]	350.00000000000000	double
		[2115]	160.00000000000000	double
		[2116]	-117.00000000000000	double
		[2117]	-88.000000000000000	double
		[2118]	-42.000000000000000	double
		[2119]	138.00000000000000	double
		[2120]	298.00000000000000	double
		[2121]	147.00000000000000	double
		[2122]	7.0000000000000000	double
		[2123]	-112.00000000000000	double
		[2124]	330.00000000000000	double
		[2125]	-169.00000000000000	double
		[2126]	18.000000000000000	double
		[2127]	-29.000000000000000	double
		[2128]	41.000000000000000	double
		[2129]	23.000000000000000	double
		[2130]	-67.000000000000000	double
		[2131]	659.00000000000000	double
		[2132]	393.00000000000000	double
		[2133]	207.00000000000000	double
		[2134]	93.000000000000000	double
		[2135]	-98.000000000000000	double
		[2136]	-160.00000000000000	double
		[2137]	-34.000000000000000	double
		[2138]	5.0000000000000000	double
		[2139]	93.000000000000000	double
		[2140]	176.00000000000000	double
		[2141]	-157.00000000000000	double
		[2142]	40.000000000000000	double
		[2143]	137.00000000000000	double
		[2144]	-89.000000000000000	double
		[2145]	46.000000000000000	double
		[2146]	-91.000000000000000	double
		[2147]	390.00000000000000	double
		[2148]	314.00000000000000	double
		[2149]	261.00000000000000	double
		[2150]	177.00000000000000	double
		[2151]	110.00000000000000	double
		[2152]	294.00000000000000	double
		[2153]	200.00000000000000	double
		[2154]	156.00000000000000	double
		[2155]	-28.000000000000000	double
		[2156]	-149.00000000000000	double
		[2157]	-28.000000000000000	double
		[2158]	97.000000000000000	double
		[2159]	92.000000000000000	double
		[2160]	19.000000000000000	double
		[2161]	-15.000000000000000	double
		[2162]	7.0000000000000000	double
		[2163]	92.000000000000000	double
		[2164]	139.00000000000000	double
		[2165]	117.00000000000000	double
		[2166]	254.00000000000000	double
		[2167]	282.00000000000000	double
		[2168]	206.00000000000000	double
		[2169]	5.0000000000000000	double
		[2170]	-68.000000000000000	double
		[2171]	-13.000000000000000	double
		[2172]	-76.000000000000000	double
		[2173]	69.000000000000000	double
		[2174]	-30.000000000000000	double
		[2175]	-95.000000000000000	double
		[2176]	165.00000000000000	double
		[2177]	-101.00000000000000	double
		[2178]	210.00000000000000	double
		[2179]	219.00000000000000	double
		[2180]	286.00000000000000	double
		[2181]	288.00000000000000	double
		[2182]	-11.000000000000000	double
		[2183]	105.00000000000000	double
		[2184]	-72.000000000000000	double
		[2185]	41.000000000000000	double
		[2186]	103.00000000000000	double
		[2187]	79.000000000000000	double
		[2188]	127.00000000000000	double
		[2189]	257.00000000000000	double
		[2190]	248.00000000000000	double
		[2191]	-131.00000000000000	double
		[2192]	-157.00000000000000	double
		[2193]	259.00000000000000	double
		[2194]	203.00000000000000	double
		[2195]	76.000000000000000	double
		[2196]	-398.00000000000000	double
		[2197]	-290.00000000000000	double
		[2198]	121.00000000000000	double
		[2199]	289.00000000000000	double
		[2200]	286.00000000000000	double
		[2201]	611.00000000000000	double
		[2202]	497.00000000000000	double
		[2203]	39.000000000000000	double
		[2204]	-84.000000000000000	double
		[2205]	-214.00000000000000	double
		[2206]	-195.00000000000000	double
		[2207]	160.00000000000000	double
		[2208]	9.0000000000000000	double
		[2209]	287.00000000000000	double
		[2210]	147.00000000000000	double
		[2211]	155.00000000000000	double
		[2212]	90.000000000000000	double
		[2213]	17.000000000000000	double
		[2214]	-94.000000000000000	double
		[2215]	-25.000000000000000	double
		[2216]	260.00000000000000	double
		[2217]	80.000000000000000	double
		[2218]	1.0000000000000000	double
		[2219]	122.00000000000000	double
		[2220]	184.00000000000000	double
		[2221]	278.00000000000000	double
		[2222]	123.00000000000000	double
		[2223]	-174.00000000000000	double
		[2224]	198.00000000000000	double
		[2225]	-169.00000000000000	double
		[2226]	155.00000000000000	double
		[2227]	83.000000000000000	double
		[2228]	-135.00000000000000	double
		[2229]	87.000000000000000	double
		[2230]	586.00000000000000	double
		[2231]	145.00000000000000	double
		[2232]	-144.00000000000000	double
		[2233]	-56.000000000000000	double
		[2234]	-81.000000000000000	double
		[2235]	129.00000000000000	double
		[2236]	148.00000000000000	double
		[2237]	194.00000000000000	double
		[2238]	266.00000000000000	double
		[2239]	-154.00000000000000	double
		[2240]	233.00000000000000	double
		[2241]	299.00000000000000	double
		[2242]	33.000000000000000	double
		[2243]	97.000000000000000	double
		[2244]	234.00000000000000	double
		[2245]	-124.00000000000000	double
		[2246]	-235.00000000000000	double
		[2247]	-1.0000000000000000	double
		[2248]	-31.000000000000000	double
		[2249]	178.00000000000000	double
		[2250]	-12.000000000000000	double
		[2251]	29.000000000000000	double
		[2252]	-200.00000000000000	double
		[2253]	62.000000000000000	double
		[2254]	321.00000000000000	double
		[2255]	325.00000000000000	double
		[2256]	301.00000000000000	double
		[2257]	265.00000000000000	double
		[2258]	166.00000000000000	double
		[2259]	-73.000000000000000	double
		[2260]	72.000000000000000	double
		[2261]	96.000000000000000	double
		[2262]	-16.000000000000000	double
		[2263]	-14.000000000000000	double
		[2264]	-27.000000000000000	double
		[2265]	73.000000000000000	double
		[2266]	240.00000000000000	double
		[2267]	148.00000000000000	double
		[2268]	174.00000000000000	double
		[2269]	-47.000000000000000	double
		[2270]	273.00000000000000	double
		[2271]	72.000000000000000	double
		[2272]	-354.00000000000000	double
		[2273]	37.000000000000000	double
		[2274]	45.000000000000000	double
		[2275]	-10.000000000000000	double
		[2276]	-57.000000000000000	double
		[2277]	178.00000000000000	double
		[2278]	110.00000000000000	double
		[2279]	-20.000000000000000	double
		[2280]	19.000000000000000	double
		[2281]	283.00000000000000	double
		[2282]	183.00000000000000	double
		[2283]	319.00000000000000	double
		[2284]	249.00000000000000	double
		[2285]	-133.00000000000000	double
		[2286]	131.00000000000000	double
		[2287]	317.00000000000000	double
		[2288]	86.000000000000000	double
		[2289]	197.00000000000000	double
		[2290]	90.000000000000000	double
		[2291]	-100.00000000000000	double
		[2292]	-98.000000000000000	double
		[2293]	34.000000000000000	double
		[2294]	150.00000000000000	double
		[2295]	-91.000000000000000	double
		[2296]	99.000000000000000	double
		[2297]	82.000000000000000	double
		[2298]	-82.000000000000000	double
		[2299]	201.00000000000000	double
		[2300]	357.00000000000000	double
		[2301]	320.00000000000000	double
		[2302]	-198.00000000000000	double
		[2303]	-264.00000000000000	double
		[2304]	-21.000000000000000	double
		[2305]	117.00000000000000	double
		[2306]	158.00000000000000	double
		[2307]	176.00000000000000	double
		[2308]	482.00000000000000	double
		[2309]	451.00000000000000	double
		[2310]	257.00000000000000	double
		[2311]	25.000000000000000	double
		[2312]	-52.000000000000000	double
		[2313]	-102.00000000000000	double
		[2314]	59.000000000000000	double
		[2315]	-22.000000000000000	double
		[2316]	4.0000000000000000	double
		[2317]	41.000000000000000	double
		[2318]	-214.00000000000000	double
		[2319]	-225.00000000000000	double
		[2320]	146.00000000000000	double
		[2321]	249.00000000000000	double
		[2322]	347.00000000000000	double
		[2323]	61.000000000000000	double
		[2324]	130.00000000000000	double
		[2325]	-33.000000000000000	double
		[2326]	108.00000000000000	double
		[2327]	81.000000000000000	double
		[2328]	-249.00000000000000	double
		[2329]	222.00000000000000	double
		[2330]	31.000000000000000	double
		[2331]	297.00000000000000	double
		[2332]	233.00000000000000	double
		[2333]	-55.000000000000000	double
		[2334]	214.00000000000000	double
		[2335]	-26.000000000000000	double
		[2336]	-50.000000000000000	double
		[2337]	269.00000000000000	double
		[2338]	156.00000000000000	double
		[2339]	251.00000000000000	double
		[2340]	164.00000000000000	double
		[2341]	-176.00000000000000	double
		[2342]	-33.000000000000000	double
		[2343]	164.00000000000000	double
		[2344]	94.000000000000000	double
		[2345]	-224.00000000000000	double
		[2346]	81.000000000000000	double
		[2347]	57.000000000000000	double
		[2348]	-55.000000000000000	double
		[2349]	44.000000000000000	double
		[2350]	182.00000000000000	double
		[2351]	219.00000000000000	double
		[2352]	295.00000000000000	double
		[2353]	-25.000000000000000	double
		[2354]	-15.000000000000000	double
		[2355]	65.000000000000000	double
		[2356]	34.000000000000000	double
		[2357]	119.00000000000000	double
		[2358]	210.00000000000000	double
		[2359]	290.00000000000000	double
		[2360]	-31.000000000000000	double
		[2361]	-16.000000000000000	double
		[2362]	152.00000000000000	double
		[2363]	174.00000000000000	double
		[2364]	247.00000000000000	double
		[2365]	129.00000000000000	double
		[2366]	87.000000000000000	double
		[2367]	47.000000000000000	double
		[2368]	-91.000000000000000	double
		[2369]	-225.00000000000000	double
		[2370]	-180.00000000000000	double
		[2371]	107.00000000000000	double
		[2372]	-107.00000000000000	double
		[2373]	415.00000000000000	double
		[2374]	278.00000000000000	double
		[2375]	229.00000000000000	double
		[2376]	89.000000000000000	double
		[2377]	169.00000000000000	double
		[2378]	231.00000000000000	double
		[2379]	147.00000000000000	double
		[2380]	139.00000000000000	double
		[2381]	99.000000000000000	double
		[2382]	64.000000000000000	double
		[2383]	-22.000000000000000	double
		[2384]	-179.00000000000000	double
		[2385]	132.00000000000000	double
		[2386]	82.000000000000000	double
		[2387]	-150.00000000000000	double
		[2388]	-203.00000000000000	double
		[2389]	212.00000000000000	double
		[2390]	130.00000000000000	double
		[2391]	63.000000000000000	double
		[2392]	157.00000000000000	double
		[2393]	200.00000000000000	double
		[2394]	181.00000000000000	double
		[2395]	-18.000000000000000	double
		[2396]	-11.000000000000000	double
		[2397]	332.00000000000000	double
		[2398]	406.00000000000000	double
		[2399]	300.00000000000000	double
		[2400]	-33.000000000000000	double
		[2401]	-21.000000000000000	double
		[2402]	-67.000000000000000	double
		[2403]	16.000000000000000	double
		[2404]	299.00000000000000	double
		[2405]	-38.000000000000000	double
		[2406]	235.00000000000000	double
		[2407]	-3.0000000000000000	double
		[2408]	-243.00000000000000	double
		[2409]	-177.00000000000000	double
		[2410]	66.000000000000000	double
		[2411]	79.000000000000000	double
		[2412]	-26.000000000000000	double
		[2413]	17.000000000000000	double
		[2414]	117.00000000000000	double
		[2415]	184.00000000000000	double
		[2416]	23.000000000000000	double
		[2417]	316.00000000000000	double
		[2418]	-144.00000000000000	double
		[2419]	-8.0000000000000000	double
		[2420]	386.00000000000000	double
		[2421]	250.00000000000000	double
		[2422]	356.00000000000000	double
		[2423]	100.00000000000000	double
		[2424]	71.000000000000000	double
		[2425]	-103.00000000000000	double
		[2426]	35.000000000000000	double
		[2427]	116.00000000000000	double
		[2428]	304.00000000000000	double
		[2429]	189.00000000000000	double
		[2430]	374.00000000000000	double
		[2431]	164.00000000000000	double
		[2432]	-313.00000000000000	double
		[2433]	-148.00000000000000	double
		[2434]	-161.00000000000000	double
		[2435]	28.000000000000000	double
		[2436]	-194.00000000000000	double
		[2437]	264.00000000000000	double
		[2438]	361.00000000000000	double
		[2439]	360.00000000000000	double
		[2440]	306.00000000000000	double
		[2441]	-137.00000000000000	double
		[2442]	-173.00000000000000	double
		[2443]	-330.00000000000000	double
		[2444]	22.000000000000000	double
		[2445]	-6.0000000000000000	double
		[2446]	-141.00000000000000	double
		[2447]	68.000000000000000	double
		[2448]	194.00000000000000	double
		[2449]	274.00000000000000	double
		[2450]	323.00000000000000	double
		[2451]	157.00000000000000	double
		[2452]	124.00000000000000	double
		[2453]	59.000000000000000	double
		[2454]	129.00000000000000	double
		[2455]	227.00000000000000	double
		[2456]	277.00000000000000	double
		[2457]	202.00000000000000	double
		[2458]	-6.0000000000000000	double
		[2459]	-220.00000000000000	double
		[2460]	56.000000000000000	double
		[2461]	-26.000000000000000	double
		[2462]	-258.00000000000000	double
		[2463]	-53.000000000000000	double
		[2464]	398.00000000000000	double
		[2465]	261.00000000000000	double
		[2466]	142.00000000000000	double
		[2467]	6.0000000000000000	double
		[2468]	207.00000000000000	double
		[2469]	258.00000000000000	double
		[2470]	145.00000000000000	double
		[2471]	102.00000000000000	double
		[2472]	55.000000000000000	double
		[2473]	230.00000000000000	double
		[2474]	-73.000000000000000	double
		[2475]	-49.000000000000000	double
		[2476]	-269.00000000000000	double
		[2477]	-244.00000000000000	double
		[2478]	3.0000000000000000	double
		[2479]	-224.00000000000000	double
		[2480]	188.00000000000000	double
		[2481]	234.00000000000000	double
		[2482]	209.00000000000000	double
		[2483]	-193.00000000000000	double
		[2484]	627.00000000000000	double
		[2485]	227.00000000000000	double
		[2486]	208.00000000000000	double
		[2487]	-5.0000000000000000	double
		[2488]	138.00000000000000	double
		[2489]	58.000000000000000	double
		[2490]	151.00000000000000	double
		[2491]	241.00000000000000	double
		[2492]	379.00000000000000	double
		[2493]	96.000000000000000	double
		[2494]	12.000000000000000	double
		[2495]	-310.00000000000000	double
		[2496]	-147.00000000000000	double
		[2497]	198.00000000000000	double
		[2498]	121.00000000000000	double
		[2499]	189.00000000000000	double
		[2500]	51.000000000000000	double
		[2501]	44.000000000000000	double
		[2502]	-73.000000000000000	double
		[2503]	-186.00000000000000	double
		[2504]	60.000000000000000	double
		[2505]	212.00000000000000	double
		[2506]	576.00000000000000	double
		[2507]	650.00000000000000	double
		[2508]	49.000000000000000	double
		[2509]	-181.00000000000000	double
		[2510]	-208.00000000000000	double
		[2511]	-157.00000000000000	double
		[2512]	158.00000000000000	double
		[2513]	69.000000000000000	double
		[2514]	41.000000000000000	double
		[2515]	139.00000000000000	double
		[2516]	27.000000000000000	double
		[2517]	114.00000000000000	double
		[2518]	-97.000000000000000	double
		[2519]	-215.00000000000000	double
		[2520]	95.000000000000000	double
		[2521]	360.00000000000000	double
		[2522]	239.00000000000000	double
		[2523]	552.00000000000000	double
		[2524]	321.00000000000000	double
		[2525]	32.000000000000000	double
		[2526]	-47.000000000000000	double
		[2527]	-269.00000000000000	double
		[2528]	-219.00000000000000	double
		[2529]	69.000000000000000	double
		[2530]	207.00000000000000	double
		[2531]	124.00000000000000	double
		[2532]	67.000000000000000	double
		[2533]	-124.00000000000000	double
		[2534]	-285.00000000000000	double
		[2535]	107.00000000000000	double
		[2536]	307.00000000000000	double
		[2537]	229.00000000000000	double
		[2538]	221.00000000000000	double
		[2539]	79.000000000000000	double
		[2540]	360.00000000000000	double
		[2541]	262.00000000000000	double
		[2542]	237.00000000000000	double
		[2543]	146.00000000000000	double
		[2544]	-26.000000000000000	double
		[2545]	157.00000000000000	double
		[2546]	218.00000000000000	double
		[2547]	65.000000000000000	double
		[2548]	98.000000000000000	double
		[2549]	-38.000000000000000	double
		[2550]	-265.00000000000000	double
		[2551]	148.00000000000000	double
		[2552]	251.00000000000000	double
		[2553]	213.00000000000000	double
		[2554]	-123.00000000000000	double
		[2555]	28.000000000000000	double
		[2556]	87.000000000000000	double
		[2557]	77.000000000000000	double
		[2558]	31.000000000000000	double
		[2559]	168.00000000000000	double
		[2560]	132.00000000000000	double
		[2561]	-248.00000000000000	double
		[2562]	111.00000000000000	double
		[2563]	59.000000000000000	double
		[2564]	114.00000000000000	double
		[2565]	166.00000000000000	double
		[2566]	185.00000000000000	double
		[2567]	50.000000000000000	double
		[2568]	121.00000000000000	double
		[2569]	108.00000000000000	double
		[2570]	-2.0000000000000000	double
		[2571]	16.000000000000000	double
		[2572]	92.000000000000000	double
		[2573]	112.00000000000000	double
		[2574]	-22.000000000000000	double
		[2575]	49.000000000000000	double
		[2576]	278.00000000000000	double
		[2577]	-186.00000000000000	double
		[2578]	59.000000000000000	double
		[2579]	297.00000000000000	double
		[2580]	144.00000000000000	double
		[2581]	98.000000000000000	double
		[2582]	-1.0000000000000000	double
		[2583]	-1.0000000000000000	double
		[2584]	-83.000000000000000	double
		[2585]	33.000000000000000	double
		[2586]	111.00000000000000	double
		[2587]	222.00000000000000	double
		[2588]	261.00000000000000	double
		[2589]	-45.000000000000000	double
		[2590]	-153.00000000000000	double
		[2591]	-130.00000000000000	double
		[2592]	-8.0000000000000000	double
		[2593]	125.00000000000000	double
		[2594]	477.00000000000000	double
		[2595]	130.00000000000000	double
		[2596]	250.00000000000000	double
		[2597]	119.00000000000000	double
		[2598]	199.00000000000000	double
		[2599]	-14.000000000000000	double
		[2600]	-205.00000000000000	double
		[2601]	127.00000000000000	double
		[2602]	49.000000000000000	double
		[2603]	-201.00000000000000	double
		[2604]	-17.000000000000000	double
		[2605]	221.00000000000000	double
		[2606]	261.00000000000000	double
		[2607]	86.000000000000000	double
		[2608]	213.00000000000000	double
		[2609]	319.00000000000000	double
		[2610]	243.00000000000000	double
		[2611]	106.00000000000000	double
		[2612]	367.00000000000000	double
		[2613]	68.000000000000000	double
		[2614]	-69.000000000000000	double
		[2615]	-332.00000000000000	double
		[2616]	-437.00000000000000	double
		[2617]	-126.00000000000000	double
		[2618]	-155.00000000000000	double
		[2619]	34.000000000000000	double
		[2620]	205.00000000000000	double
		[2621]	40.000000000000000	double
		[2622]	156.00000000000000	double
